pop|Choć gonisz tak że brak ci tchu
pop|Gdy wszystko nagle traci sens
pop|Wciąż może być dobrze dobrze dobrze!
pop|Wciąż może być dobrze dobrze
pop|Gdy nie boisz się nie
pop|Popłyniesz dalej z każdym dniem
pop|Gdzieś gdzie nic nie będzie już dziwić cię
pop|I z każdą chwilą twoje dni coraz mniej realne są
pop|Nie dziwisz się
pop|Tatuaż zdobi twoją pierś
pop|I w twojej głowie pełno tatuaży
pop|Gdy w jednej chwili zmieniasz się
pop|I jest ci tak dobrze dobrze dobrze
pop|I ja to znam
pop|Jest ci tak dobrze dobrze
pop|Gdy nie boisz się nie
pop|Popłyniesz dalej z każdym dniem
pop|Gdzieś gdzie nic nie będzie już dziwić cię
pop|I z każdą chwilą twoje dni coraz mniej realne są
pop|Nie dziwisz się
pop|A kiedy nagle kiedy
pop|Nagle zbudzisz się
pop|To nie będziesz wcale ty
pop|To nie jesteś już ty...
pop|Mam niezłą myśl,
pop|A czemu by nie?
pop|Czas się otworzyć!
pop|Wycisz swój intelekt,
pop|Dla informacji – nie!
pop|Niech cię ogarnie,
pop|Ogarnie cię,
pop|Ogarnie cię szał!
pop|Dziki szał!
pop|Szał, gdybyś tylko chciał!
pop|Tak niesforną kocham być,
pop|Przyznaję się, to żaden wstyd.
pop|Rozpiera mnie energia,
pop|Nie zatrzymuj mnie,
pop|Bo nie zatrzymasz mnie!
pop|Już mnie ogarnął,
pop|Ogarnął mnie,
pop|Ogarnął mnie szał,
pop|Dziki szał!
pop|Szał, gdybyś tylko chciał.
pop|Nie znamy sie,
pop|my jeszcze sie nie znamy
pop|Choc dzieli nas,
pop|szerokość naszych ramion
pop|Zamknięci tak, w swych twierdzach samotniach
pop|przez ściane
pop|Teraz, gdy nie możesz w nocy spać
pop|Teraz, gdy przez ściane słysze Twój
pop|przyspieszony oddech
pop|Teraz, kiedy przyszłam na Twój świat
pop|mozesz zawsze do mnie wpaść.....
pop|To może dziś, zajrzyj o piątej
pop|Przerwijmy już,
pop|to straszne milczenie
pop|Herbate podam
pop|w różowej porcelanie
pop|Jeśli to w ogóle ma jakies znaczenie
pop|Teraz, gdy nie mozesz w nocy spać
pop|Teraz, gdy przez ściane słysze
pop|Twój przyspieszony oddech
pop|Teraz, kiedy przyszłam na Twój świat
pop|Możes zawsze do mnie wpaść /
pop|Teraz, możesz zawsze do mnie wpaść /
pop|Karuzela gna, w głośnikach wciąż muzyka gra.
pop|Czuję jak, w jej takt, kołyszę się cała.
pop|I raz, i dwa, i trzy, i w górę serca - wielki czis*!
pop|Czujność śpi, trochę mdli - jak szarlotka z rana.
pop|Co mi Panie dasz, w ten niepewny czas?
pop|Jakie słowa ukołyszą moją duszę, moją przyszłość, na tę resztę lat?
pop|Kilka starych szmat, bym na tyłku siadł.
pop|I czy warto, czy nie warto, mocną wódę leję w gardło, by ukoić żal.
pop|Co tam nagi brzuch i w górę połatany ciuch!
pop|Czuję ten, wiatru pęd, że głowa odpada.
pop|I raz, i dwa, i trzy, i wcale nie jest zimno mi!
pop|Z góry pluć, gumę żuć - tu wszystko wypada!
pop|Co mi Panie dasz, w ten niepewny czas?
pop|Jakie słowa ukołyszą moją duszę, moją przyszłość, na tę resztę lat?
pop|Kilka starych szmat, bym na tyłku siadł.
pop|I czy warto, czy nie warto, mocną wódę leję w gardło, by ukoić żal.
pop|Karuzela gna, w głośnikach wciąż muzyka gra.
pop|Czuję jak, w jej takt, kołyszę się cała.
pop|I raz, i dwa, i trzy, i w górę serca - wielki czis!
pop|Czujność śpi, trochę mdli - jak szarlotka z rana.
pop|Co mi Panie dasz, w ten niepewny czas?
pop|Jakie słowa ukołyszą moją duszę, moją przyszłość, na tę resztę lat?
pop|Kilka starych szmat, bym na tyłku siadł.
pop|I czy warto, czy nie warto, mocną wódę leję w gardło, by ukoić żal.
pop|*czis - od angielskiego cheese - potocznie o uśmiechu,
pop|Nie chcę wiedzieć, skąd się znamy.
pop|Czy to są dzieciństwa rany?
pop|Nie, nie, nie, naprawdę nie, nie, nie, naprawdę nie.
pop|Nie chcę wierzyć, ufać więcej, nie oddycham twym powietrzem,
pop|Nie, nie, nie, naprawdę nie, nie, nie, naprawdę nie, naprawdę nie.
pop|Chcę poczuć to,
pop|Zrozumieć zło.
pop|Czego chcą więcej
pop|Chore twe ręce?
pop|Chcę poczuć to,
pop|Być pionkiem i grą,
pop|Twoją zabawką, losu huśtawką.
pop|Los za los.
pop|Tylko nam się zdaje
pop|Życie nie jest rajem
pop|Tylko nam się zdaje
pop|Życie nie jest rajem
pop|Złe ulice, korytarze...
pop|Nie ukryjesz się tym razem
pop|Nie, nie, nie, naprawdę nie, nie, nie, naprawdę nie.
pop|Tyle ciebie w tylu sercach,
pop|Nie chcę patrzeć, jak zwyciężasz,
pop|Nie, nie, nie, naprawdę nie, nie, naprawdę nie, nie, nie, naprawdę nie.
pop|Chcę poczuć to,
pop|Zrozumieć zło.
pop|Czego chcą więcej
pop|Chore twe ręce?
pop|Chcę poczuć to,
pop|Być pionkiem i grą,
pop|Twoją zabawką, losu huśtawką.
pop|Los za los.
pop|Tylko nam się zdaje
pop|Życie nie jest rajem
pop|Tylko nam się zdaje
pop|Życie nie jest rajem
pop|Nie chcę wiedzieć, skąd się znamy.
pop|Czy to są dzieciństwa rany?
pop|Nie, nie, nie, naprawdę nie. NIE!
pop|Chcę poczuć to,
pop|Zrozumieć zło.
pop|Czego chcą więcej
pop|Chore twe ręce?
pop|Chcę poczuć to,
pop|Być pionkiem i grą,
pop|Twoją zabawką, losu huśtawką.
pop|Los za los.
pop|Tylko nam się zdaje
pop|Życie nie jest rajem
pop|Tylko nam się zdaje
pop|Życie nie jest rajem
pop|Tylko nam się zdaje
pop|Życie nie jest rajem
pop|Tylko nam się zdaje
pop|Życie nie jest rajem
pop|Kocham cię, uciekają myśli złe
pop|Zamiast róż magia słów...
pop|Kocham cię, czasem zapominam, że
pop|Tylko to liczy się...
pop|Widziałam w twoich oczach tamten blask
pop|Kiedy mówiłeś kocham pierwszy raz
pop|Myśli i słowa by znowu budować nowy dzień, nowy, nowy dzień
pop|Wichry i burze, to wszystko by znów wiedzieć, że...
pop|Kocham cię, nasza miłość zmienia się
pop|Tak jak my, z każdym dniem...
pop|Tak bardzo kocham cię i wierzę w każde słowo twe
pop|Gdy jesteś tuż obok mnie...
pop|Widziałam w twoich oczach tamten blask
pop|Kiedy mówiłeś kocham pierwszy raz
pop|Myśli i słowa by znowu budować nowy dzień, nowy, nowy dzień
pop|Wichry i burze, to wszystko by znów wiedzieć, że kocham cię
pop|Widziałam w twoich oczach tamten blask
pop|Kiedy mówiłeś kocham pierwszy raz
pop|Myśli i słowa by znowu budować nowy dzień, nowy, dzień
pop|Wichry i burze, to wszystko by znów wiedzieć, że...
pop|Myśli i słowa by znowu budować nowy dzień, nowy, nowy dzień
pop|Wichry i burze, to wszystko by znów wiedzieć, że kocham cię
pop|Niby nic, a jednak czasem myślisz tak:
pop|Gdyby był gotowy jeden wzór na świat
pop|Jakiś mc kwadrat e rozwiązujesz i już wiesz,
pop|czy przyszłość w zyciu ma zalecana ta recepta .
pop|Żyj, po prostu prawdziwie żyj,
pop|Dla ludzi życzliwość miej,
pop|I  jedną tę samą twarz.
pop|A gdybyś miał choć raz wątpliwości cień,
pop|To w sercu poszukaj swym
pop|Przepisu na świat.
pop|Niby nic, a czasem bywa, że
pop|Chytry los zwiedzie cie na ścieżki złe,
pop|Choćbyś dobre wzory znał
pop|musisz jedna wybrać sam
pop|Nie wszystko mieści się w maturalnych podręcznikach.
pop|Żyj, po prostu prawdziwie żyj,
pop|Dla ludzi życzliwość miej,
pop|I jedną tę samą twarz.
pop|A gdybyś miał choć raz wątpliwości cień,
pop|To w sercu poszukaj swym
pop|Przepisu na świat.
pop|Żyj, po prostu prawdziwie żyj,
pop|Dla ludzi życzliwość miej,
pop|I jedną tę samą twarz.
pop|A gdybyś miał choć raz wątpliwości cień,
pop|To w sercu poszukaj swym
pop|Przepisu na świat.
pop|Zatrzymaj mnie w pamięci swej
pop|Wysłałaś mi krótki list
pop|Nie mogłam spać, nie mogłam jeść
pop|Zgubiłam gdzieś swój rytm
pop|Nie ma, nie ma Ciebie
pop|W piekle ani w niebie
pop|Woda zmyła stóp Twych ślad
pop|Jest taki dom, co wraca w snach
pop|Wspomnienia swój mają czas
pop|Nie ma, nie ma Ciebie
pop|W piekle ani w niebie
pop|Woda Twój zmyła ślad
pop|Nie ucieknę stąd na spokojny ląd
pop|Wszystko albo nic więcej
pop|Nie ucieknę stąd na bezpieczny ląd
pop|Nie ma takich miejsc nigdzie
pop|Zatrzymaj mnie w pamięci swej
pop|Dziś tylko to dać mi chcesz
pop|Ten stary dom i Twoją twarz
pop|Daleką i bliską tak
pop|Nie ucieknę stąd na spokojny ląd
pop|Wszystko albo nic więcej
pop|Nie ucieknę stąd na bezpieczny ląd
pop|Nie ma takich miejsc nigdzie już
pop|Może wszystko już wiesz
pop|Może wszystko już masz
pop|Jesteś pewny, że to szczęście
pop|Nie masz czasu na sen
pop|Nie masz czasu na seks
pop|Wciąż od życia chcąc więcej
pop|Zachłanna jest ta gwiazda,
pop|Dla której gubisz radość chwil
pop|Liczy się wciąż niepewność,
pop|Którą przynoszą dni
pop|Nie uciekaj od słów
pop|Najprostszych tych - wiesz,
pop|Które płyną, lecz nie z Tobą
pop|Nie uciekaj od miejsc
pop|Najpiękniejszych tych - wiesz,
pop|Które zawsze są gdzieś obok
pop|Zachłanna jest ta gwiazda,
pop|Dla której gubisz radość chwil
pop|Liczy się wciąż niepewność,
pop|Którą przynoszą dni
pop|Ile jesteś wart?
pop|Kto Twoją cenę zna?
pop|Ile jesteś wart?
pop|Z kim o swe życie grasz?
pop|Zapamiętaj ten sen,
pop|Który przyśni się dziś
pop|Nim odpłynie gdzieś swą drogą
pop|Musisz wiedzieć, że nic
pop|Nie powtórzy się już
pop|Otwórz oczy i patrz
pop|Każdy dzień jest jak cud
pop|Może wszystko już wiesz
pop|Może wszystko już masz
pop|Może to właśnie jest szczęście
pop|Jest noc po ciężkim dniu
pop|I chłód, Liverpool
pop|I brama, i strome schody w dół
pop|Ja śnię... chyba tak
pop|Lecz sen słodko trwa
pop|Kołysze i wciąga klubu gwar
pop|Z oddali słyszę już muzykę
pop|I stare dźwięki brzmią jak żywe
pop|Zatrzymam sen, nim zniknie znów
pop|Tak jak noc po ciężkim dniu
pop|Czy wiesz, skąd ten świat
pop|Tyle zła w sobie ma?
pop|Tam wciąż koncert trwa
pop|A ja patrząc w dal
pop|Już witam swą szarość czterech ścian
pop|Bo nic dobrego już nie wróży
pop|Skrzywiony obraz dni i ludzi
pop|Zatrzymam sen, nim zniknie znów
pop|Tak jak noc po ciężkim dniu
pop|Czy wiesz, skąd ten świat
pop|Tyle zła w sobie ma?
pop|Jest noc po ciężkim dniu...
pop|Just say goodbye...
pop|Szklanka wody nim przestaniesz brać
pop|Obiecałeś sobie - to był ostatni raz
pop|Spojrzysz matce w oczy całkiem wolny tak
pop|Ołowianą chmurę pokonałeś sam
pop|Nie, nie, nie, nie, nie, nie, nie, nie, nie,
pop|Nie obchodzi mnie jak na imię masz
pop|Nie obiecam Ci, że lepszy będzie świat
pop|Ważny jest oczu Twoich blask
pop|Nie obiecam Ci, że czas ukoi ból
pop|Ważne, że jesteś tu...
pop|Słuchasz kiedy śpiewam, jesteś blisko mnie
pop|Gdy Ci podam rękę musisz wiedzieć, że
pop|Nic już nie jest ważne, nic już nie jest snem
pop|Spróbuj mi uwierzyć - życie piękne jest
pop|Nie, nie, nie, nie, nie, nie, nie, nie, nie,
pop|Nie obchodzi mnie jak na imię masz
pop|Nie obiecam Ci, że lepszy będzie świat
pop|Ważny jest oczu Twoich blask
pop|Nie obiecam Ci, że czas ukoi ból
pop|Ważne, że - ważne, że - ważne, że jesteś tu...
pop|Nie poddaj się, bierz życie jakim jest
pop|I pomyśl, że na drugie nie masz szans
pop|Po co ten stres, myślisz, że nie masz nic
pop|Każdy ma - nawet Ty
pop|Czasem trzeba to po prostu znaleźć
pop|Miłość, noc i deszcz, życie też
pop|Dla tego warto starać się
pop|Powiedz, czy naprawdę nic nie jesteś wart
pop|Znajdź to w sobie, tak
pop|Nie poddaj się, bierz życie jakim jest
pop|I pomyśl, że na drugie nie masz szans
pop|Ten kraj jest jak psychodeliczny lot
pop|Czujesz, że nie zmienisz nic
pop|Spróbuj wziąć z tego coś
pop|To przecież Twoje życie jest
pop|Popełniaj błędy i naprawiaj je
pop|Gdy dotkniesz dna odbijaj się
pop|Wykorzystaj czas, drugiego już nie będziesz miał
pop|Nie poddaj się, bierz życie jakim jest
pop|I pomyśl, że na drugie nie masz szans
pop|Odetchnij więc, zastanów się
pop|Znajdź jego sens, bierz życie takim jakie jest
pop|I ciągle szarp, i zmieniaj je
pop|Przed siebie idź, bierz życie takim jakie jest
pop|I zmieniaj je, i ciągle walcz, przed siebie idź
pop|Już nie będę z tobą kłócił się
pop|I tak nigdy nie mam racji
pop|Wydawać by się mogło, że
pop|Jesteśmy źle dobrani
pop|Najgorsze jest jednak to
pop|Twoje rozczarowanie
pop|Wiem zapomniałem Ci powiedzieć, że
pop|Jestem zakochany
pop|Więc lepiej mnie zabij
pop|Wyrzuć z pamięci
pop|Lepiej odejdź, pozwól mi odejść
pop|Lepiej zapomnij
pop|Pozwól zapomnieć
pop|Lepiej daj mi następną szansę
pop|Wiem potrzebujesz tego czego ja
pop|Nigdy mogę Ci nie dać
pop|Nie dlatego, że nie chcę Ci dać
pop|A dlatego, że sam tego nie mam
pop|Najgorsze jest jednak to
pop|Twoje rozczarowanie
pop|Wiem zapomniałem Ci powiedzieć, że
pop|Jestem zakochany
pop|Więc lepiej mnie zabij
pop|Wyrzuć z pamięci
pop|Lepiej odejdź, pozwól mi odejść
pop|Lepiej zapomnij
pop|Pozwól zapomnieć
pop|Lepiej daj mi następną szansę
pop|Świat wypadł mi z moich rąk
pop|Jakoś tak nie jest mi nawet żal
pop|Czy ty wiesz jak chciałbyś żyć, bo ja też
pop|Chyba tak chciałem przez cały czas, lecz
pop|Jeśli muszę i wybrać będę mógł jak odejść
pop|To przecież dobrze, dobrze o tym wiem
pop|Chciałbym umrzeć przy tobie
pop|Wieje wiatr, pachnie wiosną i wiem
pop|Że ty łatwo tak zgodziłaś na to się i
pop|Jeśli muszę i wybrać będę mógł jak odejść
pop|To przecież dobrze, dobrze o tym wiem
pop|Chciałbym umrzeć przy tobie
pop|Jeśli kiedyś wybrać będę mógł jak to zrobić
pop|To przecież dobrze, dobrze o tym wiem
pop|Chciałbym umrzeć z miłości
pop|Nie na krześle, nie we śnie
pop|Nie w spokoju i nie w dzień
pop|Nie chcę łatwo, nie za sto lat
pop|Chciałbym umrzeć z miłości
pop|Nie bez bólu i nie w domu
pop|Nie chcę szybko, nie chcę młodo
pop|Nie szczęśliwie i wśród bliskich
pop|Chciałbym umrzeć z miłości
pop|Wieczorami chłopcy wychodzą na ulicę
pop|Szukają czegoś, co wypełni im czas
pop|Rzucają kamieniami w koła samochodów
pop|I patrzą na spódnice dziewczyn, które nie chcą ich znać
pop|Wieczorami chłopcy wychodzą na ulicę,
pop|Bo wieczorami nie widać szarości
pop|Nie widać brudnych ulic a latarnie nie świecą
pop|I można udawać, że można na spacer pójść
pop|Wieczorami chłopcy wychodzą na ulicę
pop|Marzą o życiu w dalekich krainach
pop|Spoglądając w puste lornetki butelek
pop|dyskutują o amerykańskich filmach
pop|Wieczorami chłopcy wychodzą na ulicę
pop|Siadają na chodniku i palą jointy
pop|Robią wszystko żeby stąd uciec
pop|Kiedy wreszcie mogą, to wtedy nie mogą się ruszyć
pop|Dla Ciebie mógłbym zrobić wszystko
pop|Co zechcesz powiedz tylko
pop|Naprawdę na dużo mnie stać
pop|Dla Ciebie mógłbym wszystko zmienić
pop|Mógłbym nawet uwierzyć
pop|Naprawdę na dużo mnie stać
pop|Dla Ciebie zrywam polne kwiaty
pop|Szukam tych najrzadszych
pop|Naprawdę na dużo mnie stać
pop|Najchętniej zamknąłbym Cię w klatce,
pop|Bo kocham na Ciebie patrzeć
pop|Naprawdę na dużo mnie stać
pop|To wszystko czego chcę
pop|To wszystko czego mi brak
pop|To wszystko czego ja nigdy nie będę miał
pop|To wszystko czego chcę
pop|To wszystko czego mi brak
pop|To wszystko czego ja nigdy nie będę miał
pop|Otwórz oczy zobacz sam
pop|Przed nami mgła
pop|Dla Ciebie mógłbym zrobić wszystko
pop|Co zechcesz powiedz tylko
pop|Naprawdę na dużo mnie stać
pop|Przez Ciebie wpadłem w głęboką depresję
pop|Już teraz nie wiem kim jestem,
pop|Bo naprawdę na dużo mnie stać
pop|To wszystko czego chcę
pop|To wszystko czego mi brak
pop|To wszystko czego ja nigdy nie będę miał
pop|Otwórz oczy, zobacz sam
pop|Przed nami mgła
pop|Zamykam oczy
pop|Nie chcę widzieć, nie chcę czuć
pop|Czy to koniec już?
pop|To koniec już...
pop|I nawet kiedy będę sam,
pop|Nie zmienię się, to nie mój świat.
pop|Przede mną droga, którą znam,
pop|Którą ja wybrałem sam.
pop|Tak, zawsze genialny,
pop|Idealny muszę być.
pop|I muszę chcieć, super luz i już
pop|Setki bzdur i już to nie ja.
pop|I nawet kiedy będę sam,
pop|Nie zmienię się, to nie mój świat.
pop|Przede mną droga, którą znam,
pop|Którą ja wybrałem sam.
pop|Wiesz, lubię wieczory,
pop|Lubię się schować na jakiś czas.
pop|I jakoś tak, nienaturalnie,
pop|Trochę przesadnie, pobyć sam.
pop|Wejść na drzewo i patrzeć w niebo,
pop|Tak zwyczajnie, tylko że
pop|Tutaj też, wiem kolejny raz,
pop|Nie mam szans być kim chcę.
pop|I nawet kiedy będę sam,
pop|Nie zmienię się, to nie mój świat.
pop|Przede mną droga, którą znam,
pop|Którą ja wybrałem sam.
pop|Noc, a nocą, gdy nie śpię,
pop|Wychodzę, choć nie chcę, spojrzeć na
pop|Chemiczny świat, pachnący szarością,
pop|Z papieru miłością, gdzie ty i ja.
pop|I jeszcze ktoś, nie wiem kto,
pop|Chciałby tak przez kilka lat
pop|Zbyt zachłannie i trochę przesadnie
pop|Pobyć chwilę sam, chyba go znam.
pop|I nawet kiedy będę sam,
pop|Nie zmienię się, to nie mój świat.
pop|Przede mną droga, którą znam,
pop|Którą ja wybrałem sam. []
pop|Kraków jeszcze nigdy tak jak dziś
pop|Nie miał w sobie takiej siły i
pop|Może to ten deszcz
pop|Może przez tę mgłę
pop|Może to mój nastrój
pop|Ale w każdej twarzy ciągle
pop|W uśmiechach turystów rynek tonie znów
pop|Ktoś zakrzyknął głośno, błysnął flesz
pop|Na Gołębiej twój
pop|Płaszcz zaczepił mnie
pop|W wystawowym oknie
pop|W autobusie
pop|W tłumie gdzieś
pop|Nie zrobię więcej zdjęć
pop|Nie będę prosił, lecz
pop|To przecież żaden grzech
pop|Tak, wiem /
pop|Kraków, hejnał gra
pop|Tak wita mnie
pop|Patrzy na mnie, jakby wiedział, że
pop|Wracam po to, by
pop|Choć na kilka chwil
pop|Zamknąć oczy i
pop|Móc uwierzyć, że
pop|Znów widzę cię
pop|Nie zrobię więcej zdjęć
pop|Nie będę prosił, lecz
pop|To przecież żaden grzech
pop|Tak, wiem /
pop|Strach przed lataniem i głód doświadczeń.
pop|Wstyd przed mówieniem sobie nie wiem.
pop|Ogromna siła wyobrażeń,
pop|To nie przypadek, że jesteśmy razem
pop|Już teraz wiem,
pop|Wszystko trwa, dopóki sam, tego chcesz.
pop|Wszystko trwa, sam dobrze wiesz,
pop|Że upadamy wtedy, gdy nasze życie przestaje być
pop|codziennym zdumieniem...
pop|Kolejna strona: mieć czy być?
pop|Czy Erich Fromm* wiedział jak żyć?
pop|W rzeczywistości ciągłej sprzedaży,
pop|Gdzie być przestaje cokolwiek znaczyć
pop|Już teraz wiem,
pop|Wszystko trwa, dopóki sam, tego chcesz.
pop|Wszystko trwa, sam dobrze wiesz,
pop|Że upadamy wtedy, gdy nasze życie przestaje być
pop|codziennym zdumieniem...
pop|Już teraz wiem,
pop|Wszystko trwa, dopóki sam, tego chcesz.
pop|Wszystko trwa, sam dobrze wiesz,
pop|Że upadamy wtedy, gdy nasze życie przestaje być
pop|codziennym zdumieniem...
pop|Już teraz wiem...
pop|Już teraz wiem...
pop|*niemiecki filozof, socjolog, psycholog i psychoanalityk pochodzenia żydowskiego; Napisał esej pt. Mieć czy być (ang. To have or to be);
pop|Tam gdzie Boga nie ma już
pop|Miasto bez miłości stoi.
pop|Tam jak z nieba znak
pop|Zjawia się niewinna Ona.
pop|Ma nadzieii pełen głos
pop|Wrażliwości pełne dłonie.
pop|Pragnie tyle dać
pop|W pustych sercach wzniecić płomień.
pop|Choć krucha jest jak kwiat
pop|Próbuje zmienić świat.
pop|Zbyt prawdziwa Twoja twarz.
pop|W pustych sercach budzisz strach.
pop|Ile sił potrzeba & ile piękna
pop|By obudzić ich.
pop|Tyle wiary ma
pop|A w pustych domach puste twarze
pop|Życzą bólu jej.
pop|Pragną widzieć ją gdy płacze.
pop|Oni łez nie znają
pop|Dawno zapomnieli o nich.
pop|Tutaj miejsca nie ma już
pop|Na wrażliwości pełne dłonie.
pop|Choć krucha jest jak kwiat
pop|Wciąż pragnie zmienić świat.
pop|Zbyt prawdziwa Twoja twarz.
pop|W pustych sercach budzisz strach.
pop|Ile sił potrzeba i ile piękna
pop|By obudzić ich.
pop|Zbyt prawdziwa Twoja twarz.
pop|W pustych sercach budzisz strach.
pop|Ile sił potrzeba i ile piękna
pop|By obudzić ich.
pop|Tyle wiary ma...
pop|Śnieg cicho pada,
pop|Jakby ktoś świat pudrował.
pop|Świerk się rozgadał.
pop|Lecą z chmur dobre słowa
pop|Na szare dni, na złe sny, ludzkie spory.
pop|Coś w jednej chwili zmienia nas,
pop|A to magia świąt.
pop|Na twarzy płatki.
pop|Nie ma dwóch takich samych.
pop|Na szybach kwiatki.
pop|To Pan Mróz, malarz znany.
pop|Ktoś patrzy w mrok.
pop|Ujrzeć chcę pierwszą gwiazdkę,
pop|A ona jest w oczach tych,
pop|Co kochają nas.
pop|Hej ludzie, idą święta.
pop|Świeci gwiazda uśmiechnięta.
pop|Znowu jest w prezentach cały świat.
pop|Hej ludzie, idą święta.
pop|Niech się otwierają serca.
pop|Zacznie się od nowa liczyć czas.
pop|Wśród kolęd ścisk,
pop|Każda chce się usłyszeć.
pop|A Cicha Noc,
pop|Zanucić chce Wśród Nocnej Ciszy.
pop|Na rynku tłum, szopek moc,
pop|tych krakowskich.
pop|Przez moment znów dzieckiem bądź
pop|W ten radości dzień.
pop|Hej ludzie, idą święta.
pop|Świeci gwiazda uśmiechnięta.
pop|Znowu jest w prezentach cały świat.
pop|Hej ludzie, idą święta.
pop|Niech się otwierają serca.
pop|Zacznie się od nowa liczyć czas.
pop|Śnieg cicho pada,
pop|Jakby ktoś świat pudrował
pop|Nie patrz na innych
pop|Sam coś zrób
pop|By nikt nie był...sam
pop|Czerwonym okiem błysnął świt
pop|nad rozespanym miastem.
pop|Splecionych dłoni niemy rytm
pop|układa się w zagadkę.
pop|Gdybyś tylko chciał,
pop|stąd do nieba bram,
pop|mógłbyś posłać nas
pop|jednym ruchem serca.
pop|Gdybyś tylko czuł
pop|moc najprostszych słów,
pop|z kilku jasnych piór
pop|utkałbyś skrzydła miłości tej.
pop|Znów dzień zabiera Ciebie mi.
pop|Nadzieje strąca w pustkę.
pop|Wychodzisz, nie zostawiasz nic,
pop|prócz śladu na poduszce.
pop|Gdybyś tylko chciał,
pop|stąd do nieba bram,
pop|mógłbyś posłać nas
pop|jednym ruchem serca.
pop|Gdybyś tylko czuł
pop|moc najprostszych słów,
pop|z kilku jasnych piór
pop|utkałbyś skrzydła miłości tej.
pop|Miłości tej…
pop|Pomogło mi,
pop|Bo szybko zapomniałam
pop|A tych mroźnych dni nie chcę już
pop|Uległam znów nic w zamian nie dostałam
pop|Ty znów dałeś mi tylko lód
pop|I wtedy przyszedł maj
pop|Zamieszał w moim sercu
pop|Zgubiłam cały żal
pop|Poczułam co to szczęście
pop|Tylko szczęście
pop|Całe szczęscie
pop|Tylko szczęście
pop|Tracisz mój czas
pop|Rozmieniasz go na drobne
pop|Bo nie łączy nas teraz nic
pop|I kilka dni, każde z nas osobno
pop|A ja już wiem
pop|Jak chcę żyć
pop|Bo wreszcie przyszedł maj
pop|Zrobiło się gorąco
pop|Ktoś teraz o mnie dba
pop|Przeszłość upiłam słońcem
pop|Tylko słońcem
pop|Całym słońcem
pop|Tylko słońcem
pop|Widziałam orła cień
pop|Do góry wzbił się niczym wiatr
pop|Niebo to jego świat
pop|Z obłokiem tańczył w świetle dnia
pop|Widziałam orła cień
pop|Do góry wzbił się niczym wiatr
pop|Niebo to jego świat
pop|Z obłokiem tańczył w świetle dnia
pop|Słyszał ludzki szept
pop|Krzyczał, że wolność domem jest
pop|Nie ma końca drogi tej
pop|I że nie wie co to gniew
pop|Przemierzał życia sens
pop|Skrzydłami witał każdy dzień
pop|Zataczał lądy, morza łez
pop|Bezpamiętnie gasił gniew
pop|Choć pamięć krótka jest
pop|Zostawiła słów tych treść
pop|Nie umknie jej już żaden gest
pop|Żadna myśl i żaden sens
pop|Przez palce zwykłych dni
pop|Oglądasz świat
pop|W pośpiechu gubiąc sny
pop|Twój śmiech zawstydza Cię,
pop|Więc wolisz nie śmiać się
pop|Niż chwilę śmiesznym być
pop|Spróbuj choć raz odsłonić twarz
pop|I spojrzeć prosto w słońce
pop|Zachwycić się po prostu tak
pop|I wzruszyć jak najmocniej
pop|Nie bój się bać, gdy chcesz to płacz
pop|Idź szukać wiatru w polu
pop|Pocałuj noc, najwyższą z gwiazd
pop|Zapomnij się i...
pop|Zakładasz szary płaszcz
pop|Łatwo wtapiasz się
pop|W upiornie trzeźwy świt
pop|Obmyślasz każdy gest
pop|Na wypadek, by...
pop|Nikt nie odgadł kim naprawdę jesteś
pop|Śpisz pięknie tak
pop|Po kątach cisza gra
pop|Szkoda słów
pop|Resztę dopowie księżyc
pop|Śpisz, staram się
pop|Oddychać szeptem
pop|Pościel jeszcze pachnie
pop|Ogniem naszych ciał
pop|Kiedyś znajdę dla nas dom
pop|Z wielkim oknem na świat
pop|Znowu zaczniesz ufać mi
pop|Nie pozwolę Ci się bać
pop|Kiedyś wszystkie czarne dni
pop|Obrócimy w dobry żart
pop|Znowu będziesz ufał mi
pop|Wiem, dobrze wiem
pop|Potrafię ranić tak jak nikt, przykro mi
pop|Nie wiem co robić, gdy płaczesz
pop|Już nie śmiejesz się jak kiedyś
pop|Wszystko jest inaczej
pop|Kolejny raz proszę Cię
pop|O ostatnią szansę
pop|Kiedyś znajdę dla nas dom
pop|Z wielkim oknem na świat
pop|Znowu będziesz ufał mi
pop|Nie pozwolę Ci się bać
pop|Kiedyś wszystkie czarne dni
pop|Obrócimy w dobry żart
pop|Znowu będziesz ufał mi
pop|Tak pięknie
pop|Istnieje świat tak blisko obok nas
pop|Zamknięty gdzieś, dostępny tylko w snach
pop|Nie masz, nie masz odwagi by tam wejść
pop|Nie wierzysz, że potrafisz cieszyć się
pop|Więc nie bój się, podaj swoją dłoń
pop|Zaufaj mi, byłam tam nie raz
pop|Woda zmywa ból, słońce suszy łzy
pop|Wiatr przegania lęk, ja to wiem, byłam tam
pop|Choć boisz się i wahasz się co dnia
pop|Kolorów świat z nadzieją woła nas
pop|Zobacz, zobacz, uśmiecham się i wiem
pop|Ty możesz też zanurzyć się w ten sen
pop|Powiedz ile jeszcze spadnie gwiazd
pop|Zanim odgadniemy noc
pop|Ile serc uniesie stary świat
pop|Zanim się obróci w proch
pop|Powiedz jakich trzeba użyć słów
pop|By powstrzymać ludzkie łzy
pop|Ile jeszcze trzeba odkryć prawd
